1,-23.5698758552345,-46.65732448678764
2,-23.578815535284484,-46.64953381135834
3,-23.5742497243436,-46.62602618050892
4,-23.587337247755503,-46.617464808253374
5,-23.580143702863733,-46.63543133454162
6,-23.53834689887769,-46.61519339497031
